City,Property_name,Category,Booking_platform,Check_in_date,Total_successful_bookings,Total_capacity,Occupancy%,column1
Hyderabad,Atliq Bay,Luxury,others,03-May-22,220446,360459,0.6115702479338843,03 May 2022
Hyderabad,Atliq Bay,Luxury,direct online,01-Jul-22,56056,88088,0.6363636363636364,01 Jul 2022
Hyderabad,Atliq Bay,Luxury,logtrip,16-Jun-22,52059,94017,0.5537190082644629,16 Jun 2022
Hyderabad,Atliq Palace,Business,others,18-May-22,77415,192545,0.4020618556701031,18 May 2022
Hyderabad,Atliq Palace,Business,others,17-May-22,79400,192545,0.41237113402061853,17 May 2022
Hyderabad,Atliq Palace,Business,logtrip,14-May-22,34500,48500,0.711340206185567,14 May 2022
Hyderabad,Atliq Palace,Business,tripster,28-May-22,22372,31913,0.7010309278350515,28 May 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,23-Jul-22,44200,94588,0.4672897196261682,23 Jul 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,10-Jul-22,62764,94588,0.6635514018691588,10 Jul 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,18-May-22,31824,94588,0.3364485981308411,18 May 2022
Bangalore,Atliq Grands,Luxury,logtrip,18-May-22,15948,47401,0.3364485981308411,18 May 2022
Bangalore,Atliq Grands,Luxury,journey,13-May-22,11396,27713,0.411214953271028,13 May 2022
Bangalore,Atliq Grands,Luxury,tripster,31-May-22,11951,34561,0.34579439252336447,31 May 2022
Bangalore,Atliq Exotica,Luxury,direct online,01-Jun-22,18450,42750,0.43157894736842106,01 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct offline,11-Jun-22,16259,21755,0.7473684210526316,11 Jun 2022
Bangalore,Atliq City,Business,others,31-Jul-22,184500,243540,0.7575757575757576,31 Jul 2022
Bangalore,Atliq City,Business,journey,02-Jun-22,16121,32571,0.494949494949495,02 Jun 2022
Bangalore,Atliq City,Business,logtrip,23-Jul-22,55224,70092,0.7878787878787878,23 Jul 2022
Bangalore,Atliq Blu,Luxury,logtrip,04-Jul-22,34800,70200,0.49572649572649574,04 Jul 2022
Bangalore,Atliq Blu,Luxury,tripster,12-Jul-22,25288,51012,0.49572649572649574,12 Jul 2022
Bangalore,Atliq Blu,Luxury,direct online,02-Jul-22,48676,66222,0.7350427350427351,02 Jul 2022
Bangalore,Atliq Blu,Luxury,direct online,26-Jun-22,49242,66222,0.7435897435897436,26 Jun 2022
Bangalore,Atliq Blu,Luxury,direct online,15-Jun-22,33394,66222,0.5042735042735043,15 Jun 2022
Bangalore,Atliq Bay,Luxury,others,08-Jun-22,139606,231072,0.6041666666666666,08 Jun 2022
Bangalore,Atliq Bay,Luxury,tripster,26-Jul-22,17520,35040,0.5,26 Jul 2022
Bangalore,Atliq Bay,Luxury,logtrip,03-Jul-22,51069,56352,0.90625,03 Jul 2022
Bangalore,Atliq Bay,Luxury,makeyourtrip,22-May-22,98687,114144,0.8645833333333334,22 May 2022
Bangalore,Atliq Bay,Luxury,direct offline,25-Jul-22,14900,28608,0.5208333333333334,25 Jul 2022
Bangalore,Atliq Palace,Business,logtrip,03-Jul-22,48800,67100,0.7272727272727273,03 Jul 2022
Bangalore,Atliq Palace,Business,makeyourtrip,22-May-22,81600,112200,0.7272727272727273,22 May 2022
Bangalore,Atliq Palace,Business,direct offline,25-Jul-22,12925,30250,0.42727272727272725,25 Jul 2022
Bangalore,Atliq Palace,Business,direct offline,20-Jul-22,12650,30250,0.41818181818181815,20 Jul 2022
Bangalore,Atliq Palace,Business,direct offline,15-May-22,19800,30250,0.6545454545454545,15 May 2022
Bangalore,Atliq Palace,Business,tripster,17-Jul-22,25155,42570,0.5909090909090909,17 Jul 2022
Mumbai,Atliq Seasons,Business,logtrip,21-Jun-22,14256,41904,0.3402061855670103,21 Jun 2022
Bangalore,Atliq Exotica,Luxury,logtrip,29-Jul-22,18252,48165,0.37894736842105264,29 Jul 2022
Delhi,Atliq Grands,Luxury,direct online,14-Jun-22,9728,15808,0.6153846153846154,14 Jun 2022
Delhi,Atliq Grands,Luxury,tripster,02-May-22,7557,11908,0.6346153846153846,02 May 2022
Delhi,Atliq Grands,Luxury,makeyourtrip,03-Jul-22,30184,32032,0.9423076923076923,03 Jul 2022
Delhi,Atliq Grands,Luxury,journey,16-Jul-22,8648,9568,0.9038461538461539,16 Jul 2022
Delhi,Atliq Grands,Luxury,journey,06-Jul-22,5704,9568,0.5961538461538461,06 Jul 2022
Delhi,Atliq Grands,Luxury,journey,19-May-22,5520,9568,0.5769230769230769,19 May 2022
Mumbai,Atliq Exotica,Luxury,makeyourtrip,17-Jun-22,185319,296230,0.6255916011207507,17 Jun 2022
Mumbai,Atliq Exotica,Luxury,tripster,28-Jul-22,54040,108936,0.4960710876110744,28 Jul 2022
Mumbai,Atliq Exotica,Luxury,others,05-May-22,378204,610212,0.6197911545495663,05 May 2022
Mumbai,Atliq Exotica,Luxury,direct online,06-Jul-22,95478,152883,0.6245167873471871,06 Jul 2022
Mumbai,Atliq Exotica,Luxury,logtrip,31-Jul-22,120239,171611,0.7006485598242537,31 Jul 2022
Delhi,Atliq City,Business,direct online,20-Jun-22,19565,43225,0.45263157894736844,20 Jun 2022
Delhi,Atliq Blu,Luxury,makeyourtrip,18-Jul-22,34922,67087,0.5205479452054794,18 Jul 2022
Delhi,Atliq Blu,Luxury,makeyourtrip,04-Jul-22,42274,67087,0.6301369863013698,04 Jul 2022
Delhi,Atliq Bay,Luxury,tripster,14-May-22,27144,36946,0.7346938775510204,14 May 2022
Delhi,Atliq Bay,Luxury,direct online,29-Jul-22,22220,49490,0.4489795918367347,29 Jul 2022
Delhi,Atliq Bay,Luxury,direct online,30-May-22,19695,49490,0.3979591836734694,30 May 2022
Delhi,Atliq Palace,Business,makeyourtrip,26-Jul-22,93184,170352,0.5470085470085471,26 Jul 2022
Delhi,Atliq Palace,Business,makeyourtrip,01-Jun-22,94640,170352,0.5555555555555556,01 Jun 2022
Delhi,Atliq Palace,Business,direct online,16-Jun-22,53656,82602,0.6495726495726496,16 Jun 2022
Delhi,Atliq Palace,Business,direct online,28-May-22,72718,82602,0.8803418803418803,28 May 2022
Mumbai,Atliq Grands,Luxury,logtrip,05-May-22,31920,58140,0.5490196078431373,05 May 2022
Mumbai,Atliq City,Business,direct online,09-May-22,36720,75276,0.4878048780487805,09 May 2022
Mumbai,Atliq City,Business,journey,15-Jul-22,21700,43050,0.5040650406504065,15 Jul 2022
Mumbai,Atliq City,Business,journey,01-May-22,30800,43050,0.7154471544715447,01 May 2022
Mumbai,Atliq Blu,Luxury,journey,28-May-22,25487,28135,0.9058823529411765,28 May 2022
Mumbai,Atliq Blu,Luxury,logtrip,01-Jun-22,23604,47770,0.49411764705882355,01 Jun 2022
Mumbai,Atliq Bay,Luxury,direct online,14-Jun-22,13104,27888,0.46987951807228917,14 Jun 2022
Mumbai,Atliq Palace,Business,tripster,12-Jul-22,30084,45344,0.6634615384615384,12 Jul 2022
Mumbai,Atliq Palace,Business,tripster,09-May-22,28776,45344,0.6346153846153846,09 May 2022
Mumbai,Atliq Palace,Business,direct online,11-Jul-22,39270,61880,0.6346153846153846,11 Jul 2022
Mumbai,Atliq Palace,Business,direct online,06-May-22,38080,61880,0.6153846153846154,06 May 2022
Hyderabad,Atliq Grands,Luxury,makeyourtrip,04-Jul-22,42210,85358,0.4945054945054945,04 Jul 2022
Hyderabad,Atliq Grands,Luxury,others,16-Jul-22,122672,164164,0.7472527472527473,16 Jul 2022
Hyderabad,Atliq Grands,Luxury,others,07-Jul-22,81180,164164,0.4945054945054945,07 Jul 2022
Hyderabad,Atliq Grands,Luxury,others,02-Jul-22,119064,164164,0.7252747252747253,02 Jul 2022
Hyderabad,Atliq Grands,Luxury,direct online,24-Jun-22,17784,41496,0.42857142857142855,24 Jun 2022
Hyderabad,Atliq Grands,Luxury,direct online,16-May-22,17784,41496,0.42857142857142855,16 May 2022
Hyderabad,Atliq City,Business,others,16-Jun-22,188020,301385,0.6238532110091743,16 Jun 2022
Hyderabad,Atliq City,Business,makeyourtrip,04-May-22,99225,144207,0.6880733944954128,04 May 2022
Hyderabad,Atliq City,Business,logtrip,06-Jun-22,53496,80987,0.6605504587155964,06 Jun 2022
Hyderabad,Atliq City,Business,journey,05-Jun-22,39303,43273,0.908256880733945,05 Jun 2022
Hyderabad,Atliq City,Business,direct offline,02-May-22,24336,36842,0.6605504587155964,02 May 2022
Hyderabad,Atliq Blu,Luxury,direct online,05-Jul-22,42372,68694,0.616822429906542,05 Jul 2022
Hyderabad,Atliq Blu,Luxury,makeyourtrip,23-Jun-22,67184,138244,0.48598130841121495,23 Jun 2022
Hyderabad,Atliq Blu,Luxury,tripster,24-May-22,26624,44512,0.5981308411214953,24 May 2022
Hyderabad,Atliq Bay,Luxury,others,03-Jul-22,321732,360459,0.8925619834710744,03 Jul 2022
Hyderabad,Atliq Bay,Luxury,direct online,11-Jun-22,78624,88088,0.8925619834710744,11 Jun 2022
Hyderabad,Atliq Palace,Business,journey,04-Jul-22,15200,29488,0.5154639175257731,04 Jul 2022
Hyderabad,Atliq Palace,Business,journey,04-Jun-22,16720,29488,0.5670103092783505,04 Jun 2022
Hyderabad,Atliq Palace,Business,makeyourtrip,19-Jun-22,54321,92441,0.5876288659793815,19 Jun 2022
Hyderabad,Atliq Palace,Business,logtrip,06-Jun-22,23500,48500,0.4845360824742268,06 Jun 2022
Bangalore,Atliq Grands,Luxury,others,31-May-22,65860,190460,0.34579439252336447,31 May 2022
Bangalore,Atliq Grands,Luxury,tripster,03-Jul-22,19380,34561,0.5607476635514018,03 Jul 2022
Bangalore,Atliq Grands,Luxury,direct offline,31-May-22,8103,23433,0.34579439252336447,31 May 2022
Bangalore,Atliq Exotica,Luxury,logtrip,06-Jul-22,24843,48165,0.5157894736842106,06 Jul 2022
Bangalore,Atliq City,Business,tripster,26-Jul-22,21315,43065,0.494949494949495,26 Jul 2022
Bangalore,Atliq City,Business,tripster,07-Jun-22,27405,43065,0.6363636363636364,07 Jun 2022
Bangalore,Atliq City,Business,journey,13-Jun-22,19740,32571,0.6060606060606061,13 Jun 2022
Bangalore,Atliq City,Business,makeyourtrip,28-Jul-22,58292,110979,0.5252525252525253,28 Jul 2022
Bangalore,Atliq City,Business,logtrip,27-Jun-22,42480,70092,0.6060606060606061,27 Jun 2022
Bangalore,Atliq Blu,Luxury,makeyourtrip,19-Jul-22,52123,129753,0.4017094017094017,19 Jul 2022
Bangalore,Atliq Blu,Luxury,logtrip,16-Jun-22,33600,70200,0.47863247863247865,16 Jun 2022
Bangalore,Atliq Blu,Luxury,direct offline,25-Jul-22,16324,36036,0.452991452991453,25 Jul 2022
Bangalore,Atliq Blu,Luxury,tripster,29-May-22,31392,51012,0.6153846153846154,29 May 2022
Bangalore,Atliq Bay,Luxury,direct online,22-Jun-22,30050,57696,0.5208333333333334,22 Jun 2022
Bangalore,Atliq Bay,Luxury,direct online,06-May-22,38464,57696,0.6666666666666666,06 May 2022
Bangalore,Atliq Palace,Business,logtrip,29-May-22,41480,67100,0.6181818181818182,29 May 2022
Mumbai,Atliq Seasons,Business,direct offline,29-Jul-22,7326,19206,0.38144329896907214,29 Jul 2022
Mumbai,Atliq Seasons,Business,tripster,17-Jun-22,12138,28033,0.4329896907216495,17 Jun 2022
Mumbai,Atliq Seasons,Business,journey,21-May-22,10704,21631,0.4948453608247423,21 May 2022
Delhi,Atliq Grands,Luxury,others,13-Jul-22,39120,67808,0.5769230769230769,13 Jul 2022
Delhi,Atliq Grands,Luxury,others,09-May-22,41728,67808,0.6153846153846154,09 May 2022
Delhi,Atliq Grands,Luxury,journey,12-May-22,5336,9568,0.5576923076923077,12 May 2022
Delhi,Atliq Grands,Luxury,direct offline,06-May-22,5280,8580,0.6153846153846154,06 May 2022
Mumbai,Atliq Exotica,Luxury,makeyourtrip,01-May-22,254843,296230,0.8602876143537116,01 May 2022
Mumbai,Atliq Exotica,Luxury,tripster,18-May-22,53740,108936,0.49331717705808914,18 May 2022
Mumbai,Atliq Exotica,Luxury,logtrip,18-Jul-22,91164,171611,0.5312246883941006,18 Jul 2022
Delhi,Atliq City,Business,tripster,03-May-22,16320,32300,0.5052631578947369,03 May 2022
Delhi,Atliq City,Business,journey,22-Jul-22,11972,27740,0.43157894736842106,22 Jul 2022
Delhi,Atliq City,Business,makeyourtrip,29-May-22,50436,88730,0.5684210526315789,29 May 2022
Delhi,Atliq City,Business,others,29-Jul-22,74607,181735,0.4105263157894737,29 Jul 2022
Delhi,Atliq City,Business,others,20-Jun-22,82259,181735,0.45263157894736844,20 Jun 2022
Delhi,Atliq City,Business,others,07-May-22,131997,181735,0.7263157894736842,07 May 2022
Delhi,Atliq Blu,Luxury,others,16-Jun-22,75222,130743,0.5753424657534246,16 Jun 2022
Delhi,Atliq Blu,Luxury,others,14-Jun-22,84177,130743,0.6438356164383562,14 Jun 2022
Delhi,Atliq Bay,Luxury,makeyourtrip,20-Jun-22,39228,91532,0.42857142857142855,20 Jun 2022
Mumbai,Atliq Grands,Luxury,makeyourtrip,30-Jul-22,70158,108426,0.6470588235294118,30 Jul 2022
Mumbai,Atliq Grands,Luxury,logtrip,03-Jul-22,42180,58140,0.7254901960784313,03 Jul 2022
Mumbai,Atliq City,Business,tripster,06-Jul-22,25980,53259,0.4878048780487805,06 Jul 2022
Mumbai,Atliq City,Business,others,27-Jul-22,127296,301104,0.42276422764227645,27 Jul 2022
Mumbai,Atliq City,Business,logtrip,01-May-22,58256,81426,0.7154471544715447,01 May 2022
Mumbai,Atliq City,Business,direct offline,05-Jun-22,26752,37392,0.7154471544715447,05 Jun 2022
Mumbai,Atliq Blu,Luxury,logtrip,30-Jul-22,35968,47770,0.7529411764705882,30 Jul 2022
Mumbai,Atliq Bay,Luxury,journey,24-Jul-22,8170,15770,0.5180722891566265,24 Jul 2022
Mumbai,Atliq Bay,Luxury,logtrip,24-Jun-22,10556,33698,0.3132530120481928,24 Jun 2022
Mumbai,Atliq Palace,Business,others,20-Jul-22,137588,269984,0.5096153846153846,20 Jul 2022
Mumbai,Atliq Palace,Business,others,06-Jul-22,160952,269984,0.5961538461538461,06 Jul 2022
Mumbai,Atliq Palace,Business,others,12-Jun-22,238832,269984,0.8846153846153846,12 Jun 2022
Mumbai,Atliq Palace,Business,makeyourtrip,26-May-22,83034,137072,0.6057692307692307,26 May 2022
Mumbai,Atliq Palace,Business,logtrip,15-Jun-22,47403,71448,0.6634615384615384,15 Jun 2022
Mumbai,Atliq Palace,Business,direct online,15-Jun-22,41055,61880,0.6634615384615384,15 Jun 2022
Hyderabad,Atliq Grands,Luxury,makeyourtrip,28-Jul-22,34706,85358,0.4065934065934066,28 Jul 2022
Hyderabad,Atliq Grands,Luxury,tripster,08-Jun-22,14536,28756,0.5054945054945055,08 Jun 2022
Hyderabad,Atliq Grands,Luxury,journey,27-Jul-22,9916,24388,0.4065934065934066,27 Jul 2022
Hyderabad,Atliq Grands,Luxury,direct online,07-Jul-22,20520,41496,0.4945054945054945,07 Jul 2022
Hyderabad,Atliq Grands,Luxury,direct online,22-Jun-22,17328,41496,0.4175824175824176,22 Jun 2022
Hyderabad,Atliq Exotica,Luxury,direct offline,30-May-22,12831,34944,0.3671875,30 May 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,12-Jul-22,32505,75648,0.4296875,12 Jul 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,15-May-22,39006,75648,0.515625,15 May 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,26-Jun-22,84000,134400,0.625,26 Jun 2022
Hyderabad,Atliq City,Business,others,31-May-22,146545,301385,0.48623853211009177,31 May 2022
Hyderabad,Atliq City,Business,makeyourtrip,12-Jul-22,95256,144207,0.6605504587155964,12 Jul 2022
Hyderabad,Atliq City,Business,tripster,22-May-22,45600,49704,0.9174311926605505,22 May 2022
Hyderabad,Atliq Blu,Luxury,tripster,17-May-22,23296,44512,0.5233644859813084,17 May 2022
Hyderabad,Atliq Blu,Luxury,journey,11-Jul-22,28140,43014,0.6542056074766355,11 Jul 2022
Hyderabad,Atliq Blu,Luxury,journey,21-Jun-22,21306,43014,0.4953271028037383,21 Jun 2022
Hyderabad,Atliq Blu,Luxury,journey,04-Jun-22,30552,43014,0.7102803738317757,04 Jun 2022
Hyderabad,Atliq Blu,Luxury,journey,23-May-22,26934,43014,0.6261682242990654,23 May 2022
Hyderabad,Atliq Bay,Luxury,tripster,17-Jul-22,51042,65703,0.7768595041322314,17 Jul 2022
Hyderabad,Atliq Bay,Luxury,tripster,19-May-22,33123,65703,0.5041322314049587,19 May 2022
Hyderabad,Atliq Bay,Luxury,others,09-Jul-22,312795,360459,0.8677685950413223,09 Jul 2022
Hyderabad,Atliq Bay,Luxury,journey,20-Jul-22,28578,52393,0.5454545454545454,20 Jul 2022
Hyderabad,Atliq Bay,Luxury,journey,19-May-22,26413,52393,0.5041322314049587,19 May 2022
Hyderabad,Atliq Palace,Business,journey,03-Jul-22,21584,29488,0.7319587628865979,03 Jul 2022
Hyderabad,Atliq Palace,Business,makeyourtrip,15-May-22,58133,92441,0.6288659793814433,15 May 2022
Hyderabad,Atliq Palace,Business,makeyourtrip,08-May-22,67663,92441,0.7319587628865979,08 May 2022
Hyderabad,Atliq Palace,Business,logtrip,29-Jul-22,21000,48500,0.4329896907216495,29 Jul 2022
Bangalore,Atliq Grands,Luxury,journey,11-Jun-22,16576,27713,0.5981308411214953,11 Jun 2022
Bangalore,Atliq Exotica,Luxury,others,25-Jul-22,77720,184585,0.42105263157894735,25 Jul 2022
Bangalore,Atliq Exotica,Luxury,logtrip,19-Jun-22,29406,48165,0.6105263157894737,19 Jun 2022
Bangalore,Atliq City,Business,journey,04-Jun-22,24346,32571,0.7474747474747475,04 Jun 2022
Bangalore,Atliq City,Business,makeyourtrip,04-Jul-22,67260,110979,0.6060606060606061,04 Jul 2022
Bangalore,Atliq Blu,Luxury,others,07-Jul-22,145638,274833,0.5299145299145299,07 Jul 2022
Bangalore,Atliq Bay,Luxury,journey,13-Jun-22,21535,35040,0.6145833333333334,13 Jun 2022
Bangalore,Atliq Bay,Luxury,tripster,18-Jul-22,18980,35040,0.5416666666666666,18 Jul 2022
Bangalore,Atliq Bay,Luxury,makeyourtrip,13-Jun-22,70151,114144,0.6145833333333334,13 Jun 2022
Bangalore,Atliq Palace,Business,makeyourtrip,10-May-22,60180,112200,0.5363636363636364,10 May 2022
Bangalore,Atliq Palace,Business,journey,22-Jul-22,16050,35310,0.45454545454545453,22 Jul 2022
Mumbai,Atliq Seasons,Business,makeyourtrip,24-Jul-22,39935,79055,0.5051546391752577,24 Jul 2022
Mumbai,Atliq Seasons,Business,journey,16-Jul-22,13603,21631,0.6288659793814433,16 Jul 2022
Mumbai,Atliq Seasons,Business,tripster,01-Jun-22,9537,28033,0.3402061855670103,01 Jun 2022
Hyderabad,Atliq Exotica,Luxury,direct offline,03-Jul-22,22113,34944,0.6328125,03 Jul 2022
Delhi,Atliq Grands,Luxury,direct online,11-May-22,9728,15808,0.6153846153846154,11 May 2022
Delhi,Atliq Grands,Luxury,journey,04-Jul-22,6072,9568,0.6346153846153846,04 Jul 2022
Mumbai,Atliq Exotica,Luxury,journey,19-May-22,45914,93014,0.4936246156492571,19 May 2022
Mumbai,Atliq Exotica,Luxury,others,04-Jul-22,389612,610212,0.6384862965657837,04 Jul 2022
Delhi,Atliq City,Business,direct offline,06-Jun-22,11844,23940,0.49473684210526314,06 Jun 2022
Delhi,Atliq City,Business,tripster,29-Jun-22,17680,32300,0.5473684210526316,29 Jun 2022
Delhi,Atliq Blu,Luxury,logtrip,12-May-22,21988,34894,0.6301369863013698,12 May 2022
Delhi,Atliq Blu,Luxury,direct offline,14-Jul-22,10215,16571,0.6164383561643836,14 Jul 2022
Delhi,Atliq Blu,Luxury,journey,27-May-22,10280,18761,0.547945205479452,27 May 2022
Delhi,Atliq Blu,Luxury,journey,13-May-22,12336,18761,0.6575342465753424,13 May 2022
Delhi,Atliq Bay,Luxury,tripster,10-Jul-22,26767,36946,0.7244897959183674,10 Jul 2022
Delhi,Atliq Bay,Luxury,tripster,03-Jul-22,27521,36946,0.7448979591836735,03 Jul 2022
Delhi,Atliq Bay,Luxury,direct online,15-Jul-22,24745,49490,0.5,15 Jul 2022
Delhi,Atliq Palace,Business,others,01-Jun-22,189735,341523,0.5555555555555556,01 Jun 2022
Delhi,Atliq Palace,Business,tripster,11-Jul-22,36000,58500,0.6153846153846154,11 Jul 2022
Delhi,Atliq Palace,Business,makeyourtrip,14-May-22,151424,170352,0.8888888888888888,14 May 2022
Delhi,Atliq Palace,Business,direct online,12-Jun-22,78366,82602,0.9487179487179487,12 Jun 2022
Mumbai,Atliq Grands,Luxury,others,30-Jul-22,134046,207162,0.6470588235294118,30 Jul 2022
Mumbai,Atliq City,Business,tripster,09-Jun-22,26413,53259,0.4959349593495935,09 Jun 2022
Mumbai,Atliq Blu,Luxury,makeyourtrip,18-May-22,41533,86105,0.4823529411764706,18 May 2022
Mumbai,Atliq Blu,Luxury,journey,19-May-22,15557,28135,0.5529411764705883,19 May 2022
Mumbai,Atliq Blu,Luxury,direct online,17-May-22,22512,45560,0.49411764705882355,17 May 2022
Mumbai,Atliq Blu,Luxury,logtrip,16-Jul-22,45522,47770,0.9529411764705882,16 Jul 2022
Mumbai,Atliq Blu,Luxury,logtrip,11-Jul-22,29224,47770,0.611764705882353,11 Jul 2022
Mumbai,Atliq Blu,Luxury,logtrip,16-Jun-22,29786,47770,0.6235294117647059,16 Jun 2022
Mumbai,Atliq Blu,Luxury,direct offline,07-Jul-22,14649,21845,0.6705882352941176,07 Jul 2022
Mumbai,Atliq Blu,Luxury,tripster,10-Jun-22,19415,30005,0.6470588235294118,10 Jun 2022
Mumbai,Atliq Blu,Luxury,tripster,17-May-22,14826,30005,0.49411764705882355,17 May 2022
Mumbai,Atliq Bay,Luxury,others,09-May-22,50004,115287,0.43373493975903615,09 May 2022
Mumbai,Atliq Bay,Luxury,tripster,17-Jul-22,9867,20999,0.46987951807228917,17 Jul 2022
Mumbai,Atliq Bay,Luxury,direct online,13-Jul-22,12096,27888,0.43373493975903615,13 Jul 2022
Mumbai,Atliq Bay,Luxury,direct online,20-May-22,10080,27888,0.3614457831325301,20 May 2022
Mumbai,Atliq Bay,Luxury,logtrip,15-Jun-22,13804,33698,0.40963855421686746,15 Jun 2022
Mumbai,Atliq Palace,Business,others,03-Jul-22,257004,269984,0.9519230769230769,03 Jul 2022
Mumbai,Atliq Palace,Business,tripster,15-Jul-22,29212,45344,0.6442307692307693,15 Jul 2022
Mumbai,Atliq Palace,Business,journey,26-Jul-22,22504,40352,0.5576923076923077,26 Jul 2022
Hyderabad,Atliq Grands,Luxury,makeyourtrip,10-Jul-22,60032,85358,0.7032967032967034,10 Jul 2022
Hyderabad,Atliq Grands,Luxury,others,27-May-22,81180,164164,0.4945054945054945,27 May 2022
Hyderabad,Atliq Grands,Luxury,journey,21-May-22,14204,24388,0.5824175824175825,21 May 2022
Hyderabad,Atliq Grands,Luxury,direct online,08-May-22,31008,41496,0.7472527472527473,08 May 2022
Hyderabad,Atliq Exotica,Luxury,journey,18-Jul-22,14335,39040,0.3671875,18 Jul 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,07-May-22,46098,75648,0.609375,07 May 2022
Hyderabad,Atliq City,Business,makeyourtrip,10-Jun-22,91287,144207,0.6330275229357798,10 Jun 2022
Hyderabad,Atliq City,Business,logtrip,22-Jun-22,38636,80987,0.47706422018348627,22 Jun 2022
Hyderabad,Atliq City,Business,journey,15-May-22,32554,43273,0.7522935779816514,15 May 2022
Hyderabad,Atliq City,Business,direct offline,10-May-22,22646,36842,0.6146788990825688,10 May 2022
Hyderabad,Atliq Blu,Luxury,others,12-Jul-22,176748,286546,0.616822429906542,12 Jul 2022
Hyderabad,Atliq Bay,Luxury,logtrip,25-May-22,60606,94017,0.6446280991735537,25 May 2022
Hyderabad,Atliq Bay,Luxury,direct offline,07-Jul-22,31284,47916,0.6528925619834711,07 Jul 2022
Hyderabad,Atliq Palace,Business,direct online,28-May-22,29308,41807,0.7010309278350515,28 May 2022
Hyderabad,Atliq Palace,Business,direct online,07-May-22,30170,41807,0.7216494845360825,07 May 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,09-May-22,41548,94588,0.4392523364485981,09 May 2022
Bangalore,Atliq Grands,Luxury,direct online,02-Jul-22,27780,49541,0.5607476635514018,02 Jul 2022
